,ppt,Date
1875,5.039999961853027,2008-02-20
1876,0.0,2008-02-21
1877,8.003999710083008,2008-02-22
1878,8.312000274658203,2008-02-23
1879,28.8439998626709,2008-02-24
1880,81.02100372314453,2008-02-25
1881,13.696000099182127,2008-02-26
1882,0.0,2008-02-27
1883,0.0,2008-02-28
1884,0.0,2008-02-29
1885,1.149999976158142,2008-03-01
1886,1.4559999704360962,2008-03-02
1887,0.0,2008-03-03
1888,0.0,2008-03-04
1889,0.0,2008-03-05
1890,0.0,2008-03-06
1891,0.0,2008-03-07
1892,0.0,2008-03-08
1893,0.0,2008-03-09
1894,0.0,2008-03-10
1895,0.0,2008-03-11
1896,0.0,2008-03-12
1897,4.48199987411499,2008-03-13
1898,2.950000047683716,2008-03-14
1899,17.841999053955078,2008-03-15
1900,5.442999839782715,2008-03-16
1901,0.0,2008-03-17
1902,0.0,2008-03-18
1903,0.7459999918937683,2008-03-19
1904,2.2260000705718994,2008-03-20
1905,0.0,2008-03-21
1906,0.0,2008-03-22
1907,0.0,2008-03-23
1908,0.0,2008-03-24
1909,0.0,2008-03-25
1910,0.9470000267028807,2008-03-26
1911,3.138000011444092,2008-03-27
1912,0.0,2008-03-28
1913,5.401999950408936,2008-03-29
1914,0.0,2008-03-30
1915,0.0,2008-03-31
1916,1.0160000324249268,2008-04-01
1917,0.0,2008-04-02
1918,0.0,2008-04-03
1919,0.0,2008-04-04
1920,0.0,2008-04-05
1921,1.950999975204468,2008-04-06
1922,2.657999992370605,2008-04-07
1923,0.0,2008-04-08
1924,0.0,2008-04-09
1925,0.0,2008-04-10
1926,0.0,2008-04-11
1927,0.0,2008-04-12
1928,0.0,2008-04-13
1929,0.0,2008-04-14
1930,4.835000038146973,2008-04-15
1931,0.0,2008-04-16
1932,0.0,2008-04-17
1933,0.0,2008-04-18
1934,0.0,2008-04-19
1935,0.0,2008-04-20
1936,4.97599983215332,2008-04-21
1937,0.2750000059604645,2008-04-22
1938,49.3759994506836,2008-04-23
1939,32.00899887084961,2008-04-24
1940,0.0,2008-04-25
1941,0.0,2008-04-26
1942,0.0,2008-04-27
1943,0.0,2008-04-28
1944,0.7850000262260437,2008-04-29
1945,3.5789999961853027,2008-04-30
1946,0.0,2008-05-01
1947,0.0,2008-05-02
1948,0.0,2008-05-03
1949,0.0,2008-05-04
1950,0.0,2008-05-05
1951,0.0,2008-05-06
1952,0.0,2008-05-07
1953,0.0,2008-05-08
1954,0.0,2008-05-09
1955,0.0,2008-05-10
1956,0.0,2008-05-11
1957,0.0,2008-05-12
1958,0.0,2008-05-13
1959,0.0,2008-05-14
1960,0.0,2008-05-15
1961,0.0,2008-05-16
1962,0.0,2008-05-17
1963,0.0,2008-05-18
1964,0.0,2008-05-19
1965,0.0,2008-05-20
1966,0.0,2008-05-21
1967,0.0,2008-05-22
1968,0.0,2008-05-23
1969,0.0,2008-05-24
1970,4.758999824523926,2008-05-25
1971,0.0,2008-05-26
1972,0.0,2008-05-27
1973,0.6150000095367432,2008-05-28
1974,0.0,2008-05-29
1975,0.0,2008-05-30
1976,0.0,2008-05-31
1977,0.0,2008-06-01
1978,0.0,2008-06-02
1979,0.0,2008-06-03
1980,0.0,2008-06-04
1981,0.0,2008-06-05
1982,0.0,2008-06-06
1983,0.0,2008-06-07
1984,0.0,2008-06-08
1985,0.0,2008-06-09
1986,0.0,2008-06-10
1987,0.0,2008-06-11
1988,0.0,2008-06-12
1989,0.0,2008-06-13
1990,0.0,2008-06-14
1991,0.0,2008-06-15
1992,0.0,2008-06-16
1993,0.0,2008-06-17
1994,0.0,2008-06-18
1995,0.0,2008-06-19
1996,0.0,2008-06-20
1997,0.0,2008-06-21
1998,0.0,2008-06-22
1999,0.0,2008-06-23
2000,0.0,2008-06-24
2001,0.0,2008-06-25
2002,0.0,2008-06-26
2003,0.0,2008-06-27
2004,0.0,2008-06-28
2005,0.0,2008-06-29
2006,0.0,2008-06-30
2007,0.0,2008-07-01
2008,0.0,2008-07-02
2009,0.0,2008-07-03
2010,0.0,2008-07-04
2011,0.0,2008-07-05
2012,0.0,2008-07-06
2013,0.0,2008-07-07
2014,0.0,2008-07-08
2015,0.0,2008-07-09
2016,0.0,2008-07-10
2017,0.0,2008-07-11
2018,0.0,2008-07-12
2019,0.0,2008-07-13
2020,0.0,2008-07-14
2021,0.0,2008-07-15
2022,0.0,2008-07-16
2023,0.0,2008-07-17
2024,0.0,2008-07-18
2025,0.0,2008-07-19
2026,0.0,2008-07-20
2027,0.0,2008-07-21
2028,0.0,2008-07-22
2029,0.0,2008-07-23
2030,0.0,2008-07-24
2031,0.0,2008-07-25
2032,0.0,2008-07-26
2033,0.0,2008-07-27
2034,0.0,2008-07-28
2035,0.0,2008-07-29
2036,0.0,2008-07-30
2037,0.0,2008-07-31
2038,0.0,2008-08-01
2039,0.0,2008-08-02
2040,0.0,2008-08-03
2041,0.0,2008-08-04
2042,0.0,2008-08-05
2043,0.0,2008-08-06
2044,0.0,2008-08-07
2045,0.0,2008-08-08
2046,0.0,2008-08-09
2047,0.0,2008-08-10
2048,0.0,2008-08-11
2049,0.0,2008-08-12
2050,0.0,2008-08-13
2051,0.0,2008-08-14
2052,0.0,2008-08-15
2053,0.0,2008-08-16
2054,0.0,2008-08-17
2055,0.0,2008-08-18
2056,0.0,2008-08-19
2057,0.0,2008-08-20
2058,0.0,2008-08-21
2059,0.0,2008-08-22
2060,0.0,2008-08-23
2061,0.0,2008-08-24
2062,0.0,2008-08-25
2063,0.0,2008-08-26
2064,0.0,2008-08-27
2065,0.0,2008-08-28
2066,0.0,2008-08-29
2067,0.0,2008-08-30
2068,0.0,2008-08-31
2069,0.0,2008-09-01
2070,0.0,2008-09-02
2071,0.0,2008-09-03
2072,0.0,2008-09-04
2073,0.0,2008-09-05
2074,0.0,2008-09-06
2075,0.0,2008-09-07
2076,0.0,2008-09-08
2077,0.0,2008-09-09
2078,0.0,2008-09-10
2079,0.0,2008-09-11
2080,0.0,2008-09-12
2081,0.0,2008-09-13
2082,0.0,2008-09-14
2083,0.0,2008-09-15
2084,0.0,2008-09-16
2085,0.0,2008-09-17
2086,0.0,2008-09-18
2087,0.0,2008-09-19
2088,3.696000099182129,2008-09-20
2089,0.4410000145435333,2008-09-21
2090,0.0,2008-09-22
2091,0.0,2008-09-23
2092,0.0,2008-09-24
2093,0.0,2008-09-25
2094,0.0,2008-09-26
2095,0.0,2008-09-27
2096,0.0,2008-09-28
2097,0.0,2008-09-29
2098,0.0,2008-09-30
2099,0.0,2008-10-01
2100,2.496999979019165,2008-10-02
2101,19.68600082397461,2008-10-03
2102,58.70500183105469,2008-10-04
2103,27.239999771118164,2008-10-05
2104,0.0,2008-10-06
2105,0.0,2008-10-07
2106,0.0,2008-10-08
2107,0.0,2008-10-09
2108,0.0,2008-10-10
2109,0.0,2008-10-11
2110,0.0,2008-10-12
2111,0.0,2008-10-13
2112,0.0,2008-10-14
2113,0.0,2008-10-15
2114,0.0,2008-10-16
2115,0.0,2008-10-17
2116,0.0,2008-10-18
2117,0.0,2008-10-19
2118,0.0,2008-10-20
2119,0.0,2008-10-21
2120,0.0,2008-10-22
2121,0.0,2008-10-23
2122,0.0,2008-10-24
2123,0.0,2008-10-25
2124,0.0,2008-10-26
2125,0.0,2008-10-27
2126,0.0,2008-10-28
2127,0.0,2008-10-29
2128,0.0,2008-10-30
2129,12.663000106811523,2008-10-31
2130,17.840999603271484,2008-11-01
2131,52.59299850463867,2008-11-02
2132,12.272000312805176,2008-11-03
2133,17.090999603271484,2008-11-04
2134,7.276999950408935,2008-11-05
2135,10.13599967956543,2008-11-06
2136,0.0,2008-11-07
2137,1.6720000505447388,2008-11-08
2138,16.639999389648438,2008-11-09
2139,0.0,2008-11-10
2140,0.0,2008-11-11
2141,3.9760000705718994,2008-11-12
2142,0.0,2008-11-13
2143,0.0,2008-11-14
2144,0.0,2008-11-15
2145,0.0,2008-11-16
2146,0.0,2008-11-17
2147,0.0,2008-11-18
2148,0.0,2008-11-19
2149,5.866000175476074,2008-11-20
2150,1.843000054359436,2008-11-21
2151,0.0,2008-11-22
2152,0.550000011920929,2008-11-23
2153,0.0,2008-11-24
2154,0.0,2008-11-25
2155,0.0,2008-11-26
2156,0.0,2008-11-27
2157,0.0,2008-11-28
2158,0.0,2008-11-29
2159,0.0,2008-11-30
2160,0.0,2008-12-01
2161,1.0820000171661377,2008-12-02
2162,0.0,2008-12-03
2163,0.0,2008-12-04
2164,0.0,2008-12-05
2165,0.0,2008-12-06
2166,0.0,2008-12-07
2167,0.0,2008-12-08
2168,0.0,2008-12-09
2169,0.0,2008-12-10
2170,0.0,2008-12-11
2171,0.0,2008-12-12
2172,8.527000427246094,2008-12-13
2173,9.02299976348877,2008-12-14
2174,8.267999649047852,2008-12-15
2175,7.118000030517578,2008-12-16
2176,25.42200088500977,2008-12-17
2177,8.89900016784668,2008-12-18
2178,33.816001892089844,2008-12-19
2179,0.0,2008-12-20
2180,5.374000072479248,2008-12-21
2181,29.9060001373291,2008-12-22
2182,5.823999881744385,2008-12-23
2183,24.26300048828125,2008-12-24
2184,42.665000915527344,2008-12-25
2185,16.079999923706055,2008-12-26
2186,3.5920000076293945,2008-12-27
2187,59.90499877929688,2008-12-28
2188,9.986000061035156,2008-12-29
2189,5.367000102996826,2008-12-30
2190,0.0,2008-12-31
2191,0.0,2009-01-01
2192,32.78900146484375,2009-01-02
2193,10.95199966430664,2009-01-03
2194,0.0,2009-01-04
2195,11.744000434875488,2009-01-05
2196,9.20199966430664,2009-01-06
2197,2.803999900817871,2009-01-07
2198,0.0099999997764825,2009-01-08
2199,1.2860000133514404,2009-01-09
2200,0.0,2009-01-10
2201,0.0,2009-01-11
2202,0.0,2009-01-12
2203,0.0070000002160668,2009-01-13
2204,0.0,2009-01-14
2205,0.0,2009-01-15
2206,0.0,2009-01-16
2207,0.0,2009-01-17
2208,0.0,2009-01-18
2209,0.0,2009-01-19
2210,0.0,2009-01-20
2211,0.0,2009-01-21
2212,2.388000011444092,2009-01-22
2213,0.953000009059906,2009-01-23
2214,2.2890000343322754,2009-01-24
2215,0.5429999828338623,2009-01-25
2216,1.065000057220459,2009-01-26
2217,0.0,2009-01-27
2218,0.0,2009-01-28
2219,0.0,2009-01-29
2220,0.0,2009-01-30
2221,0.0,2009-01-31
2222,0.0,2009-02-01
2223,0.0,2009-02-02
2224,0.0,2009-02-03
2225,0.0,2009-02-04
2226,1.9889999628067017,2009-02-05
2227,34.7859992980957,2009-02-06
2228,38.70199966430664,2009-02-07
2229,0.0,2009-02-08
2230,9.5,2009-02-09
2231,2.7239999771118164,2009-02-10
2232,16.38599967956543,2009-02-11
2233,34.362998962402344,2009-02-12
2234,18.913000106811523,2009-02-13
2235,38.78400039672852,2009-02-14
2236,28.847999572753903,2009-02-15
2237,37.930999755859375,2009-02-16
2238,28.64900016784668,2009-02-17
2239,8.491000175476074,2009-02-18
2240,0.0,2009-02-19
2241,0.0,2009-02-20
2242,0.0,2009-02-21
2243,28.888999938964844,2009-02-22
2244,92.4250030517578,2009-02-23
2245,80.31999969482422,2009-02-24
2246,26.641000747680664,2009-02-25
2247,12.428999900817873,2009-02-26
2248,8.420999526977539,2009-02-27
2249,0.0,2009-02-28
2250,6.257999897003174,2009-03-01
2251,54.242000579833984,2009-03-02
2252,39.36800003051758,2009-03-03
2253,27.631999969482425,2009-03-04
2254,2.845999956130981,2009-03-05
2255,0.0,2009-03-06
2256,0.0,2009-03-07
2257,0.0,2009-03-08
2258,0.0,2009-03-09
2259,0.0,2009-03-10
2260,0.0,2009-03-11
2261,0.0,2009-03-12
2262,0.0,2009-03-13
2263,0.0,2009-03-14
2264,17.320999145507812,2009-03-15
2265,50.41899871826172,2009-03-16
2266,33.77299880981445,2009-03-17
2267,0.2829999923706054,2009-03-18
2268,0.0,2009-03-19
2269,0.0,2009-03-20
2270,0.0,2009-03-21
2271,46.38100051879883,2009-03-22
2272,0.7770000100135803,2009-03-23
2273,1.4110000133514404,2009-03-24
2274,0.0,2009-03-25
2275,0.0,2009-03-26
2276,0.0,2009-03-27
2277,0.0,2009-03-28
2278,0.0,2009-03-29
2279,0.0,2009-03-30
2280,0.0,2009-03-31
2281,0.0,2009-04-01
2282,0.0,2009-04-02
2283,1.9529999494552608,2009-04-03
2284,0.0,2009-04-04
2285,0.0,2009-04-05
2286,0.0,2009-04-06
2287,0.0,2009-04-07
2288,14.383999824523926,2009-04-08
2289,13.093999862670898,2009-04-09
2290,9.361000061035156,2009-04-10
2291,0.3650000095367431,2009-04-11
2292,0.0,2009-04-12
2293,0.0,2009-04-13
2294,0.0,2009-04-14
2295,0.0,2009-04-15
2296,0.0,2009-04-16
2297,0.0,2009-04-17
2298,0.0,2009-04-18
2299,0.0,2009-04-19
2300,0.0,2009-04-20
2301,0.0,2009-04-21
2302,0.0,2009-04-22
2303,0.0,2009-04-23
2304,0.0,2009-04-24
2305,0.0,2009-04-25
2306,0.0,2009-04-26
2307,0.0,2009-04-27
2308,0.0,2009-04-28
2309,0.0,2009-04-29
2310,0.0,2009-04-30
2311,28.31800079345703,2009-05-01
2312,28.607999801635746,2009-05-02
2313,25.086000442504883,2009-05-03
2314,40.220001220703125,2009-05-04
2315,76.86799621582031,2009-05-05
2316,0.7839999794960022,2009-05-06
2317,4.170000076293945,2009-05-07
2318,0.0,2009-05-08
2319,0.0,2009-05-09
2320,0.0,2009-05-10
2321,0.0,2009-05-11
2322,0.0,2009-05-12
2323,0.0,2009-05-13
2324,0.0,2009-05-14
2325,0.0,2009-05-15
2326,0.0,2009-05-16
2327,0.0,2009-05-17
2328,0.0,2009-05-18
2329,0.0,2009-05-19
2330,0.0,2009-05-20
2331,0.0,2009-05-21
2332,0.0,2009-05-22
2333,0.0,2009-05-23
2334,0.0,2009-05-24
2335,0.0,2009-05-25
2336,0.0,2009-05-26
2337,0.0,2009-05-27
2338,0.0,2009-05-28
2339,0.0,2009-05-29
2340,0.0,2009-05-30
2341,0.0,2009-05-31
2342,0.0,2009-06-01
2343,0.0,2009-06-02
2344,0.0,2009-06-03
2345,3.318000078201294,2009-06-04
2346,0.0,2009-06-05
2347,0.0,2009-06-06
2348,0.0,2009-06-07
2349,0.0,2009-06-08
2350,0.0,2009-06-09
2351,0.0,2009-06-10
2352,0.0,2009-06-11
2353,0.0,2009-06-12
2354,0.0,2009-06-13
2355,0.0,2009-06-14
2356,0.0,2009-06-15
2357,0.0,2009-06-16
2358,0.0,2009-06-17
2359,0.0,2009-06-18
2360,0.0,2009-06-19
2361,0.0,2009-06-20
2362,0.0,2009-06-21
2363,0.0,2009-06-22
2364,0.0,2009-06-23
2365,0.0,2009-06-24
2366,0.0,2009-06-25
2367,0.0,2009-06-26
2368,0.0,2009-06-27
2369,0.0,2009-06-28
2370,0.0,2009-06-29
2371,0.0,2009-06-30
2372,0.0,2009-07-01
2373,0.0,2009-07-02
2374,0.0,2009-07-03
2375,0.0,2009-07-04
2376,0.0,2009-07-05
2377,0.0,2009-07-06
2378,0.0,2009-07-07
2379,0.0,2009-07-08
2380,0.0,2009-07-09
2381,0.0,2009-07-10
2382,0.0,2009-07-11
2383,0.0,2009-07-12
2384,0.0,2009-07-13
2385,0.0,2009-07-14
2386,0.0,2009-07-15
2387,0.0,2009-07-16
2388,0.0,2009-07-17
2389,0.0,2009-07-18
2390,0.0,2009-07-19
2391,0.0,2009-07-20
2392,0.0,2009-07-21
2393,0.0,2009-07-22
2394,0.0,2009-07-23
2395,0.0,2009-07-24
2396,0.0,2009-07-25
2397,0.0,2009-07-26
2398,0.0,2009-07-27
2399,0.0,2009-07-28
2400,0.0,2009-07-29
2401,0.0,2009-07-30
2402,0.0,2009-07-31
2403,0.0,2009-08-01
2404,0.0,2009-08-02
2405,0.0,2009-08-03
2406,0.0,2009-08-04
2407,0.0,2009-08-05
2408,0.0,2009-08-06
2409,0.5550000071525574,2009-08-07
2410,0.0,2009-08-08
2411,0.0,2009-08-09
2412,0.0,2009-08-10
2413,0.0,2009-08-11
2414,0.0,2009-08-12
2415,0.0,2009-08-13
2416,0.0,2009-08-14
2417,0.0,2009-08-15
2418,0.0,2009-08-16
2419,0.0,2009-08-17
2420,0.0,2009-08-18
2421,0.0,2009-08-19
2422,0.0,2009-08-20
2423,0.0,2009-08-21
2424,0.0,2009-08-22
2425,0.0,2009-08-23
2426,0.0,2009-08-24
2427,0.0,2009-08-25
2428,0.0,2009-08-26
2429,0.0,2009-08-27
2430,0.0,2009-08-28
2431,0.0,2009-08-29
2432,0.0,2009-08-30
2433,0.0,2009-08-31
2434,0.0,2009-09-01
2435,0.0,2009-09-02
2436,0.0,2009-09-03
2437,0.0,2009-09-04
2438,0.0,2009-09-05
2439,0.0,2009-09-06
2440,0.0,2009-09-07
2441,0.0,2009-09-08
2442,0.0,2009-09-09
2443,0.0,2009-09-10
2444,0.0,2009-09-11
2445,0.0,2009-09-12
2446,0.0,2009-09-13
2447,12.060999870300291,2009-09-14
2448,0.481000006198883,2009-09-15
2449,0.0,2009-09-16
2450,0.0,2009-09-17
2451,0.0,2009-09-18
2452,0.0,2009-09-19
2453,0.0,2009-09-20
2454,0.0,2009-09-21
2455,0.0,2009-09-22
2456,0.0,2009-09-23
2457,0.0,2009-09-24
2458,0.0,2009-09-25
2459,0.0,2009-09-26
2460,0.0,2009-09-27
2461,0.0,2009-09-28
2462,0.0,2009-09-29
2463,0.0,2009-09-30
2464,0.0,2009-10-01
2465,0.0,2009-10-02
2466,0.0,2009-10-03
2467,0.0,2009-10-04
2468,0.0,2009-10-05
2469,0.0,2009-10-06
2470,0.0,2009-10-07
2471,0.0,2009-10-08
2472,0.0,2009-10-09
2473,0.0,2009-10-10
2474,0.0,2009-10-11
2475,0.0,2009-10-12
2476,26.999000549316406,2009-10-13
2477,90.54499816894533,2009-10-14
2478,30.20499992370605,2009-10-15
2479,0.0630000010132789,2009-10-16
2480,0.0,2009-10-17
2481,0.0,2009-10-18
2482,7.058000087738037,2009-10-19
2483,7.732999801635742,2009-10-20
2484,0.0,2009-10-21
2485,0.0,2009-10-22
2486,0.0,2009-10-23
2487,0.0,2009-10-24
2488,0.0,2009-10-25
2489,0.0,2009-10-26
2490,1.2899999618530271,2009-10-27
2491,0.0,2009-10-28
2492,0.0,2009-10-29
2493,0.0,2009-10-30
2494,0.0,2009-10-31
2495,0.0,2009-11-01
2496,0.0,2009-11-02
2497,0.0,2009-11-03
2498,0.0,2009-11-04
2499,0.3449999988079071,2009-11-05
2500,36.45399856567383,2009-11-06
2501,10.809000015258787,2009-11-07
2502,0.0,2009-11-08
2503,0.0,2009-11-09
2504,10.656999588012695,2009-11-10
2505,0.050000000745058,2009-11-11
2506,0.0,2009-11-12
2507,0.003000000026077,2009-11-13
2508,1.600000023841858,2009-11-14
2509,0.0,2009-11-15
2510,0.0,2009-11-16
2511,0.515999972820282,2009-11-17
2512,28.410999298095703,2009-11-18
2513,0.0,2009-11-19
2514,27.242000579833984,2009-11-20
2515,23.93400001525879,2009-11-21
2516,17.253000259399414,2009-11-22
2517,1.6390000581741333,2009-11-23
2518,0.0,2009-11-24
2519,0.0,2009-11-25
2520,0.0,2009-11-26
2521,10.913000106811523,2009-11-27
2522,1.2079999446868896,2009-11-28
2523,0.0,2009-11-29
2524,0.0,2009-11-30
2525,0.0,2009-12-01
2526,0.0,2009-12-02
2527,0.0,2009-12-03
2528,0.0,2009-12-04
2529,0.0,2009-12-05
2530,0.0,2009-12-06
2531,1.9570000171661377,2009-12-07
2532,0.0,2009-12-08
2533,0.0,2009-12-09
2534,0.0,2009-12-10
2535,4.540999889373779,2009-12-11
2536,24.242000579833984,2009-12-12
2537,23.202999114990234,2009-12-13
2538,1.0440000295639038,2009-12-14
2539,22.815000534057617,2009-12-15
2540,81.34200286865234,2009-12-16
2541,3.319000005722046,2009-12-17
2542,7.793000221252441,2009-12-18
2543,0.625,2009-12-19
2544,0.0,2009-12-20
2545,47.92699813842773,2009-12-21
2546,9.802000045776367,2009-12-22
2547,0.9210000038146972,2009-12-23
2548,0.0649999976158142,2009-12-24
2549,0.0,2009-12-25
2550,0.0,2009-12-26
2551,40.53900146484375,2009-12-27
2552,7.02400016784668,2009-12-28
2553,8.305999755859375,2009-12-29
2554,8.12399959564209,2009-12-30
2555,5.478000164031982,2009-12-31
2556,39.08599853515625,2010-01-01
2557,52.0260009765625,2010-01-02
2558,0.6959999799728394,2010-01-03
2559,0.0,2010-01-04
2560,0.0,2010-01-05
2561,0.0,2010-01-06
2562,1.4739999771118164,2010-01-07
2563,0.4670000076293945,2010-01-08
2564,2.6050000190734863,2010-01-09
2565,5.002999782562256,2010-01-10
2566,0.0,2010-01-11
2567,45.27000045776367,2010-01-12
2568,64.16999816894531,2010-01-13
2569,19.46999931335449,2010-01-14
2570,0.0,2010-01-15
2571,0.0,2010-01-16
2572,4.901999950408936,2010-01-17
2573,29.191999435424805,2010-01-18
2574,92.27799987792967,2010-01-19
2575,88.22000122070312,2010-01-20
2576,91.63800048828124,2010-01-21
2577,37.10200119018555,2010-01-22
2578,15.35200023651123,2010-01-23
2579,10.831000328063965,2010-01-24
2580,55.39799880981445,2010-01-25
2581,89.822998046875,2010-01-26
2582,26.527999877929688,2010-01-27
2583,0.0,2010-01-28
2584,0.0,2010-01-29
2585,6.48199987411499,2010-01-30
2586,11.86299991607666,2010-01-31
2587,6.492000102996826,2010-02-01
2588,12.045000076293944,2010-02-02
2589,11.35200023651123,2010-02-03
2590,34.422000885009766,2010-02-04
2591,31.05500030517578,2010-02-05
2592,23.679000854492188,2010-02-06
2593,11.560999870300291,2010-02-07
2594,5.914999961853027,2010-02-08
2595,3.993000030517578,2010-02-09
2596,2.98799991607666,2010-02-10
2597,4.326000213623047,2010-02-11
2598,11.56700038909912,2010-02-12
2599,8.713000297546387,2010-02-13
2600,0.0,2010-02-14
2601,11.104999542236328,2010-02-15
2602,0.4210000038146972,2010-02-16
2603,0.0,2010-02-17
2604,0.1809999942779541,2010-02-18
2605,0.0,2010-02-19
2606,0.0,2010-02-20
2607,0.4490000009536743,2010-02-21
2608,0.0280000008642673,2010-02-22
2609,0.1879999935626983,2010-02-23
2610,56.60200119018555,2010-02-24
2611,0.9380000233650208,2010-02-25
2612,84.52300262451172,2010-02-26
2613,47.52999877929688,2010-02-27
2614,13.543999671936035,2010-02-28
2615,0.0,2010-03-01
2616,18.46500015258789,2010-03-02
2617,21.518999099731445,2010-03-03
2618,4.886000156402588,2010-03-04
2619,0.0,2010-03-05
2620,0.0,2010-03-06
2621,0.0,2010-03-07
2622,9.9350004196167,2010-03-08
2623,6.238999843597412,2010-03-09
2624,16.666000366210938,2010-03-10
2625,39.5009994506836,2010-03-11
2626,4.046999931335449,2010-03-12
2627,18.22100067138672,2010-03-13
2628,1.6019999980926514,2010-03-14
2629,0.0,2010-03-15
2630,0.0,2010-03-16
2631,0.0,2010-03-17
2632,0.0,2010-03-18
2633,0.0,2010-03-19
2634,0.0,2010-03-20
2635,4.070000171661377,2010-03-21
2636,2.503000020980835,2010-03-22
2637,0.0,2010-03-23
2638,0.0,2010-03-24
2639,20.381999969482425,2010-03-25
2640,7.449999809265137,2010-03-26
2641,0.0,2010-03-27
2642,0.0,2010-03-28
2643,28.606000900268555,2010-03-29
2644,47.94200134277344,2010-03-30
2645,21.02199935913086,2010-03-31
2646,11.51200008392334,2010-04-01
2647,2.867000102996826,2010-04-02
2648,41.78200149536133,2010-04-03
2649,18.774999618530277,2010-04-04
2650,46.720001220703125,2010-04-05
2651,15.694000244140623,2010-04-06
2652,0.5329999923706055,2010-04-07
2653,0.0,2010-04-08
2654,0.0,2010-04-09
2655,0.0,2010-04-10
2656,5.166999816894531,2010-04-11
2657,46.04100036621094,2010-04-12
2658,17.39900016784668,2010-04-13
2659,2.5850000381469727,2010-04-14
2660,5.763999938964844,2010-04-15
2661,0.0,2010-04-16
2662,0.5239999890327454,2010-04-17
2663,0.0,2010-04-18
2664,0.0,2010-04-19
2665,10.40999984741211,2010-04-20
2666,13.251999855041504,2010-04-21
2667,1.8459999561309812,2010-04-22
2668,0.0,2010-04-23
2669,0.0,2010-04-24
2670,0.0,2010-04-25
2671,0.0,2010-04-26
2672,41.41400146484375,2010-04-27
2673,70.70099639892578,2010-04-28
2674,18.85700035095215,2010-04-29
2675,2.226999998092652,2010-04-30
2676,0.0,2010-05-01
2677,0.0,2010-05-02
2678,0.0,2010-05-03
2679,0.0,2010-05-04
2680,0.0,2010-05-05
2681,0.0,2010-05-06
2682,0.0,2010-05-07
2683,0.0,2010-05-08
2684,0.0,2010-05-09
2685,15.425999641418455,2010-05-10
2686,25.891000747680664,2010-05-11
2687,0.0,2010-05-12
2688,0.0,2010-05-13
2689,0.0,2010-05-14
2690,0.0,2010-05-15
2691,0.0,2010-05-16
2692,0.0,2010-05-17
2693,9.520999908447266,2010-05-18
2694,0.0,2010-05-19
2695,7.336999893188477,2010-05-20
2696,0.4589999914169311,2010-05-21
2697,3.236000061035156,2010-05-22
2698,1.437999963760376,2010-05-23
2699,0.0,2010-05-24
2700,0.3700000047683716,2010-05-25
2701,34.38800048828125,2010-05-26
2702,7.98799991607666,2010-05-27
2703,11.87600040435791,2010-05-28
2704,0.0,2010-05-29
2705,0.0,2010-05-30
2706,0.0,2010-05-31
2707,0.7269999980926514,2010-06-01
2708,0.0,2010-06-02
2709,5.652999877929688,2010-06-03
2710,20.333999633789062,2010-06-04
2711,8.604000091552734,2010-06-05
2712,0.0,2010-06-06
2713,0.0,2010-06-07
2714,0.0,2010-06-08
2715,2.4749999046325684,2010-06-09
2716,1.3320000171661377,2010-06-10
2717,0.0,2010-06-11
2718,0.0,2010-06-12
2719,0.0,2010-06-13
2720,0.0,2010-06-14
2721,0.0,2010-06-15
2722,0.0,2010-06-16
2723,0.0,2010-06-17
2724,0.0,2010-06-18
2725,0.0,2010-06-19
2726,0.0,2010-06-20
2727,0.0,2010-06-21
2728,0.0,2010-06-22
2729,0.0,2010-06-23
2730,0.0,2010-06-24
2731,0.0,2010-06-25
2732,0.0,2010-06-26
2733,0.0,2010-06-27
2734,0.0,2010-06-28
2735,0.0,2010-06-29
2736,0.0,2010-06-30
2737,0.0,2010-07-01
2738,0.0,2010-07-02
2739,0.0,2010-07-03
2740,0.0,2010-07-04
2741,0.0,2010-07-05
2742,0.0,2010-07-06
2743,0.0,2010-07-07
2744,0.0,2010-07-08
2745,0.5149999856948853,2010-07-09
2746,0.0,2010-07-10
2747,0.0,2010-07-11
2748,0.0,2010-07-12
2749,0.0,2010-07-13
2750,0.0,2010-07-14
2751,0.0,2010-07-15
2752,0.0,2010-07-16
2753,0.0,2010-07-17
2754,0.0,2010-07-18
2755,0.0,2010-07-19
2756,0.0,2010-07-20
2757,0.0,2010-07-21
2758,0.0,2010-07-22
2759,0.0,2010-07-23
2760,0.0,2010-07-24
2761,0.0,2010-07-25
2762,0.0,2010-07-26
2763,0.0,2010-07-27
2764,0.0,2010-07-28
2765,0.0,2010-07-29
2766,0.0,2010-07-30
2767,0.0,2010-07-31
2768,0.0,2010-08-01
2769,0.0,2010-08-02
2770,0.0,2010-08-03
2771,0.0,2010-08-04
2772,0.0,2010-08-05
2773,0.0,2010-08-06
2774,0.0,2010-08-07
2775,0.0,2010-08-08
2776,0.0,2010-08-09
2777,0.0,2010-08-10
2778,0.0,2010-08-11
2779,0.0,2010-08-12
2780,0.0,2010-08-13
2781,0.0,2010-08-14
2782,0.6499999761581421,2010-08-15
2783,0.0,2010-08-16
2784,0.0,2010-08-17
2785,0.0,2010-08-18
2786,0.0,2010-08-19
2787,0.0,2010-08-20
2788,0.0,2010-08-21
2789,0.0,2010-08-22
2790,0.0,2010-08-23
2791,0.0,2010-08-24
2792,0.0,2010-08-25
